The list_file_train:./annotation/DFEW_set_1_train.txt; The list_file_val:./annotation/DFEW_set_1_test.txt.********************0********************
Current learning rate: 0.01
Epoch: [0][  0/292]	Loss 2.0498 (2.0498)	Accuracy 18.750 (18.750)
Test: [10/74]	Loss 1.7990 (1.6572)	Accuracy 25.000 (31.250)
Test: [20/74]	Loss 1.7647 (1.6996)	Accuracy 15.625 (29.762)
Test: [30/74]	Loss 1.6919 (1.7163)	Accuracy 28.125 (28.730)
Test: [40/74]	Loss 1.8259 (1.7065)	Accuracy 15.625 (29.497)
Test: [50/74]	Loss 1.7420 (1.7160)	Accuracy 40.625 (29.105)
Test: [60/74]	Loss 1.4144 (1.7050)	Accuracy 62.500 (29.867)
Test: [70/74]	Loss 1.5668 (1.6967)	Accuracy 46.875 (30.150)
Current Accuracy: 30.158
The best accuracy: 30.158050537109375
An epoch time: {:.1f}s200.86423635482788
********************8********************
Current learning rate: 0.01
Epoch: [8][  0/292]	Loss 1.4899 (1.4899)	Accuracy 53.125 (53.125)
Epoch: [8][ 10/292]	Loss 1.7523 (1.7316)	Accuracy 28.125 (28.693)
Epoch: [8][ 20/292]	Loss 1.8413 (1.7342)	Accuracy 18.750 (28.125)
Epoch: [8][ 30/292]	Loss 1.7382 (1.7208)	Accuracy 21.875 (29.435)
Epoch: [8][ 40/292]	Loss 1.7046 (1.7051)	Accuracy 34.375 (30.488)
Epoch: [8][ 50/292]	Loss 1.5687 (1.7034)	Accuracy 28.125 (30.086)
Epoch: [8][ 60/292]	Loss 1.6604 (1.7018)	Accuracy 37.500 (29.918)
Epoch: [8][ 70/292]	Loss 1.6300 (1.7048)	Accuracy 37.500 (29.754)
Epoch: [8][ 80/292]	Loss 1.7123 (1.7059)	Accuracy 28.125 (29.630)
Epoch: [8][ 90/292]	Loss 1.6900 (1.7030)	Accuracy 34.375 (29.739)
Epoch: [8][100/292]	Loss 1.5025 (1.7010)	Accuracy 40.625 (29.641)
Epoch: [8][110/292]	Loss 1.7580 (1.7002)	Accuracy 18.750 (29.673)
Epoch: [8][120/292]	Loss 1.7991 (1.6979)	Accuracy 28.125 (30.036)
Epoch: [8][130/292]	Loss 1.8026 (1.6977)	Accuracy 31.250 (29.819)
Epoch: [8][140/292]	Loss 1.8340 (1.6973)	Accuracy 25.000 (29.809)
Epoch: [8][150/292]	Loss 1.7243 (1.6960)	Accuracy 28.125 (29.925)
Epoch: [8][160/292]	Loss 1.6378 (1.6940)	Accuracy 34.375 (30.241)
Epoch: [8][170/292]	Loss 1.6710 (1.6937)	Accuracy 34.375 (30.099)
Epoch: [8][180/292]	Loss 1.6433 (1.6942)	Accuracy 37.500 (30.128)
Epoch: [8][190/292]	Loss 1.7648 (1.6959)	Accuracy 31.250 (29.974)
Epoch: [8][200/292]	Loss 1.7820 (1.6966)	Accuracy 25.000 (29.882)
Epoch: [8][210/292]	Loss 1.7106 (1.6985)	Accuracy 28.125 (29.828)
Epoch: [8][220/292]	Loss 1.5653 (1.7005)	Accuracy 43.750 (29.652)
Epoch: [8][230/292]	Loss 1.7594 (1.6989)	Accuracy 25.000 (29.762)
Epoch: [8][240/292]	Loss 1.7327 (1.6987)	Accuracy 21.875 (29.681)
Epoch: [8][250/292]	Loss 1.7192 (1.6991)	Accuracy 37.500 (29.656)
Epoch: [8][260/292]	Loss 1.5724 (1.6992)	Accuracy 37.500 (29.622)
Epoch: [8][270/292]	Loss 1.6120 (1.6962)	Accuracy 34.375 (29.843)
Epoch: [8][280/292]	Loss 1.7047 (1.6977)	Accuracy 40.625 (29.838)
Epoch: [8][290/292]	Loss 1.6565 (1.6956)	Accuracy 34.375 (29.951)
Test: [ 0/74]	Loss 1.7141 (1.7141)	Accuracy 21.875 (21.875)
Test: [10/74]	Loss 1.6640 (1.6424)	Accuracy 28.125 (30.398)
Test: [20/74]	Loss 1.6694 (1.6950)	Accuracy 25.000 (28.869)
Test: [30/74]	Loss 1.6221 (1.7162)	Accuracy 40.625 (27.419)
Test: [40/74]	Loss 1.8397 (1.7102)	Accuracy 21.875 (27.820)
Test: [50/74]	Loss 1.7315 (1.7173)	Accuracy 40.625 (28.370)
Test: [60/74]	Loss 1.4745 (1.7009)	Accuracy 50.000 (29.406)
Test: [70/74]	Loss 1.4428 (1.6843)	Accuracy 56.250 (29.974)
Current Accuracy: 29.304
The best accuracy: 30.158050537109375
An epoch time: {:.1f}s202.69497919082642
********************9********************
Current learning rate: 0.01
Epoch: [9][  0/292]	Loss 1.6113 (1.6113)	Accuracy 34.375 (34.375)
Epoch: [9][ 10/292]	Loss 1.6681 (1.6999)	Accuracy 43.750 (30.682)
Epoch: [9][ 20/292]	Loss 1.7511 (1.6740)	Accuracy 31.250 (32.440)
Epoch: [9][ 30/292]	Loss 1.5141 (1.6689)	Accuracy 46.875 (32.056)
Epoch: [9][ 40/292]	Loss 1.6006 (1.6618)	Accuracy 34.375 (31.631)
Epoch: [9][ 50/292]	Loss 1.5901 (1.6680)	Accuracy 25.000 (31.434)
Epoch: [9][ 60/292]	Loss 1.8315 (1.6797)	Accuracy 28.125 (30.994)
Epoch: [9][ 70/292]	Loss 1.6914 (1.6871)	Accuracy 31.250 (30.502)
Epoch: [9][ 80/292]	Loss 1.7126 (1.6869)	Accuracy 25.000 (30.671)
Epoch: [9][ 90/292]	Loss 1.7365 (1.6934)	Accuracy 21.875 (30.288)
Epoch: [9][100/292]	Loss 1.6973 (1.6942)	Accuracy 15.625 (30.105)
Epoch: [9][110/292]	Loss 1.6937 (1.6953)	Accuracy 34.375 (30.208)
Epoch: [9][120/292]	Loss 1.8520 (1.6906)	Accuracy 21.875 (30.837)
Epoch: [9][130/292]	Loss 1.6592 (1.6930)	Accuracy 25.000 (30.725)
Epoch: [9][140/292]	Loss 1.5572 (1.6879)	Accuracy 43.750 (31.117)
Epoch: [9][150/292]	Loss 1.7013 (1.6894)	Accuracy 37.500 (31.209)
Epoch: [9][160/292]	Loss 1.7430 (1.6903)	Accuracy 37.500 (31.444)
Epoch: [9][170/292]	Loss 1.5632 (1.6904)	Accuracy 34.375 (31.268)
Epoch: [9][180/292]	Loss 1.6820 (1.6893)	Accuracy 28.125 (31.405)
Epoch: [9][190/292]	Loss 1.8659 (1.6870)	Accuracy 21.875 (31.545)
Epoch: [9][200/292]	Loss 1.7159 (1.6847)	Accuracy 31.250 (31.576)
Epoch: [9][210/292]	Loss 1.7899 (1.6838)	Accuracy 28.125 (31.561)
Epoch: [9][220/292]	Loss 1.6414 (1.6837)	Accuracy 34.375 (31.547)
Epoch: [9][230/292]	Loss 1.9112 (1.6838)	Accuracy 31.250 (31.507)
Epoch: [9][240/292]	Loss 1.7130 (1.6818)	Accuracy 31.250 (31.548)
Epoch: [9][250/292]	Loss 1.7521 (1.6846)	Accuracy 28.125 (31.312)
Epoch: [9][260/292]	Loss 1.4529 (1.6848)	Accuracy 40.625 (31.382)
Epoch: [9][270/292]	Loss 1.7733 (1.6857)	Accuracy 21.875 (31.388)
Epoch: [9][280/292]	Loss 1.8158 (1.6854)	Accuracy 28.125 (31.417)
Epoch: [9][290/292]	Loss 1.5794 (1.6848)	Accuracy 40.625 (31.304)
Test: [ 0/74]	Loss 1.6452 (1.6452)	Accuracy 28.125 (28.125)
Test: [10/74]	Loss 1.6756 (1.6078)	Accuracy 34.375 (35.227)
Test: [20/74]	Loss 1.7110 (1.6541)	Accuracy 18.750 (32.440)
Test: [30/74]	Loss 1.6158 (1.6758)	Accuracy 50.000 (32.359)
Test: [40/74]	Loss 1.8665 (1.6755)	Accuracy 18.750 (32.393)
Test: [50/74]	Loss 1.8005 (1.6871)	Accuracy 34.375 (31.985)
Test: [60/74]	Loss 1.3318 (1.6702)	Accuracy 53.125 (32.633)
Test: [70/74]	Loss 1.4920 (1.6553)	Accuracy 40.625 (32.482)
Current Accuracy: 32.507
The best accuracy: 32.50747299194336
An epoch time: {:.1f}s200.14140701293945
********************10********************
Current learning rate: 0.01
Epoch: [10][  0/292]	Loss 1.8010 (1.8010)	Accuracy 37.500 (37.500)
Epoch: [10][ 10/292]	Loss 1.6372 (1.7007)	Accuracy 25.000 (27.841)
Epoch: [10][ 20/292]	Loss 1.6731 (1.6904)	Accuracy 31.250 (29.911)
Epoch: [10][ 30/292]	Loss 1.9019 (1.6922)	Accuracy 28.125 (30.242)
Epoch: [10][ 40/292]	Loss 1.8611 (1.6889)	Accuracy 25.000 (31.174)
Epoch: [10][ 50/292]	Loss 1.5041 (1.6942)	Accuracy 50.000 (31.005)
Epoch: [10][ 60/292]	Loss 1.8305 (1.6987)	Accuracy 25.000 (30.994)
Epoch: [10][ 70/292]	Loss 1.6751 (1.6975)	Accuracy 34.375 (30.722)
Epoch: [10][ 80/292]	Loss 1.6911 (1.6975)	Accuracy 15.625 (30.903)
Epoch: [10][ 90/292]	Loss 1.8013 (1.6954)	Accuracy 25.000 (31.353)
Epoch: [10][100/292]	Loss 1.6400 (1.6950)	Accuracy 18.750 (31.095)
Epoch: [10][110/292]	Loss 1.6472 (1.6899)	Accuracy 28.125 (31.194)
Epoch: [10][120/292]	Loss 1.5411 (1.6853)	Accuracy 34.375 (31.327)
Epoch: [10][130/292]	Loss 1.7305 (1.6805)	Accuracy 31.250 (31.608)
Epoch: [10][140/292]	Loss 2.0360 (1.6814)	Accuracy 12.500 (31.405)
Epoch: [10][150/292]	Loss 1.5982 (1.6781)	Accuracy 40.625 (31.519)
Epoch: [10][160/292]	Loss 2.0048 (1.6765)	Accuracy 18.750 (31.658)
Epoch: [10][170/292]	Loss 1.5939 (1.6781)	Accuracy 34.375 (31.615)
Epoch: [10][180/292]	Loss 1.7244 (1.6818)	Accuracy 21.875 (31.267)
Epoch: [10][190/292]	Loss 1.6368 (1.6807)	Accuracy 34.375 (31.299)
Epoch: [10][200/292]	Loss 1.7582 (1.6827)	Accuracy 43.750 (31.203)
Epoch: [10][210/292]	Loss 1.5408 (1.6783)	Accuracy 37.500 (31.368)
Epoch: [10][220/292]	Loss 1.6703 (1.6798)	Accuracy 31.250 (31.476)
Epoch: [10][230/292]	Loss 1.5453 (1.6798)	Accuracy 31.250 (31.385)
Epoch: [10][240/292]	Loss 1.7492 (1.6794)	Accuracy 25.000 (31.289)
Epoch: [10][250/292]	Loss 1.5594 (1.6798)	Accuracy 37.500 (31.275)
Epoch: [10][260/292]	Loss 1.4009 (1.6786)	Accuracy 46.875 (31.310)
Epoch: [10][270/292]	Loss 1.5376 (1.6775)	Accuracy 53.125 (31.504)
Epoch: [10][280/292]	Loss 1.5587 (1.6752)	Accuracy 31.250 (31.639)
Epoch: [10][290/292]	Loss 1.6046 (1.6744)	Accuracy 25.000 (31.680)
Test: [ 0/74]	Loss 1.6373 (1.6373)	Accuracy 31.250 (31.250)
Test: [10/74]	Loss 1.7539 (1.6012)	Accuracy 25.000 (34.659)
Test: [20/74]	Loss 1.7666 (1.6702)	Accuracy 25.000 (30.208)
Test: [30/74]	Loss 1.6441 (1.6940)	Accuracy 31.250 (28.931)
Test: [40/74]	Loss 1.7793 (1.6798)	Accuracy 21.875 (29.802)
Test: [50/74]	Loss 1.7201 (1.6931)	Accuracy 40.625 (29.902)
Test: [60/74]	Loss 1.3401 (1.6789)	Accuracy 59.375 (30.789)
Test: [70/74]	Loss 1.4215 (1.6675)	Accuracy 59.375 (31.294)
Current Accuracy: 30.628
The best accuracy: 32.50747299194336
An epoch time: {:.1f}s201.2718527317047
********************11********************
Current learning rate: 0.01
Epoch: [11][  0/292]	Loss 1.6051 (1.6051)	Accuracy 43.750 (43.750)
Epoch: [11][ 10/292]	Loss 1.8111 (1.7008)	Accuracy 18.750 (30.114)
Epoch: [11][ 20/292]	Loss 1.7537 (1.6901)	Accuracy 21.875 (30.952)
Epoch: [11][ 30/292]	Loss 1.7595 (1.6936)	Accuracy 31.250 (31.149)
Epoch: [11][ 40/292]	Loss 1.5310 (1.6812)	Accuracy 40.625 (31.250)
Epoch: [11][ 50/292]	Loss 1.6776 (1.6744)	Accuracy 31.250 (31.985)
Epoch: [11][ 60/292]	Loss 1.5904 (1.6641)	Accuracy 37.500 (32.838)
Epoch: [11][ 70/292]	Loss 1.3793 (1.6559)	Accuracy 56.250 (33.231)
Epoch: [11][ 80/292]	Loss 1.6813 (1.6584)	Accuracy 28.125 (32.948)
Epoch: [11][ 90/292]	Loss 1.5100 (1.6565)	Accuracy 37.500 (33.139)
Epoch: [11][100/292]	Loss 1.7604 (1.6573)	Accuracy 18.750 (32.704)
Epoch: [11][110/292]	Loss 1.6214 (1.6625)	Accuracy 31.250 (32.264)
Epoch: [11][120/292]	Loss 1.5697 (1.6600)	Accuracy 25.000 (32.386)
Epoch: [11][130/292]	Loss 1.6765 (1.6603)	Accuracy 40.625 (32.514)
Epoch: [11][140/292]	Loss 1.4603 (1.6619)	Accuracy 37.500 (32.602)
Epoch: [11][150/292]	Loss 1.7452 (1.6641)	Accuracy 21.875 (32.430)
Epoch: [11][160/292]	Loss 1.5408 (1.6619)	Accuracy 40.625 (32.686)
Epoch: [11][170/292]	Loss 1.7746 (1.6596)	Accuracy 34.375 (32.785)
Epoch: [11][180/292]	Loss 1.6178 (1.6594)	Accuracy 34.375 (32.838)
Epoch: [11][190/292]	Loss 1.7960 (1.6620)	Accuracy 31.250 (32.608)
Epoch: [11][200/292]	Loss 1.7295 (1.6628)	Accuracy 28.125 (32.509)
Epoch: [11][210/292]	Loss 1.6049 (1.6633)	Accuracy 37.500 (32.509)
Epoch: [11][220/292]	Loss 1.5414 (1.6605)	Accuracy 34.375 (32.721)
Epoch: [11][230/292]	Loss 1.7231 (1.6593)	Accuracy 34.375 (32.684)
Epoch: [11][240/292]	Loss 1.5957 (1.6596)	Accuracy 21.875 (32.599)
Epoch: [11][250/292]	Loss 1.6998 (1.6609)	Accuracy 40.625 (32.607)
Epoch: [11][260/292]	Loss 1.6772 (1.6603)	Accuracy 34.375 (32.687)
Epoch: [11][270/292]	Loss 1.7243 (1.6608)	Accuracy 25.000 (32.657)
Epoch: [11][280/292]	Loss 1.4779 (1.6606)	Accuracy 43.750 (32.585)
Epoch: [11][290/292]	Loss 1.5924 (1.6604)	Accuracy 28.125 (32.646)
Test: [ 0/74]	Loss 1.6723 (1.6723)	Accuracy 31.250 (31.250)
Test: [10/74]	Loss 1.6309 (1.5695)	Accuracy 31.250 (38.352)
Test: [20/74]	Loss 1.6489 (1.6198)	Accuracy 21.875 (34.226)
Test: [30/74]	Loss 1.5950 (1.6517)	Accuracy 37.500 (31.351)
Test: [40/74]	Loss 1.7813 (1.6455)	Accuracy 21.875 (31.555)
Test: [50/74]	Loss 1.7195 (1.6561)	Accuracy 34.375 (31.679)
Test: [60/74]	Loss 1.3492 (1.6408)	Accuracy 56.250 (33.043)
Test: [70/74]	Loss 1.4370 (1.6336)	Accuracy 50.000 (33.407)
Current Accuracy: 32.721
The best accuracy: 32.7210578918457
An epoch time: {:.1f}s199.70446634292603
********************12********************
Current learning rate: 0.01
Epoch: [12][  0/292]	Loss 1.6538 (1.6538)	Accuracy 31.250 (31.250)
Epoch: [12][ 10/292]	Loss 1.7325 (1.6897)	Accuracy 25.000 (27.557)
Epoch: [12][ 20/292]	Loss 1.7036 (1.6673)	Accuracy 28.125 (30.060)
Epoch: [12][ 30/292]	Loss 1.5680 (1.6498)	Accuracy 28.125 (30.948)
Epoch: [12][ 40/292]	Loss 1.7042 (1.6623)	Accuracy 28.125 (31.098)
Epoch: [12][ 50/292]	Loss 1.8240 (1.6594)	Accuracy 25.000 (31.127)
Epoch: [12][ 60/292]	Loss 1.5908 (1.6668)	Accuracy 31.250 (30.891)
Epoch: [12][ 70/292]	Loss 1.6459 (1.6616)	Accuracy 28.125 (31.822)
Epoch: [12][ 80/292]	Loss 1.4550 (1.6610)	Accuracy 37.500 (31.983)
Epoch: [12][ 90/292]	Loss 1.7885 (1.6565)	Accuracy 25.000 (32.349)
Epoch: [12][100/292]	Loss 1.5785 (1.6567)	Accuracy 28.125 (31.869)
Epoch: [12][110/292]	Loss 1.5318 (1.6573)	Accuracy 43.750 (32.235)
Epoch: [12][120/292]	Loss 1.5482 (1.6573)	Accuracy 31.250 (32.231)
Epoch: [12][130/292]	Loss 1.6491 (1.6582)	Accuracy 37.500 (32.180)
Epoch: [12][140/292]	Loss 1.6908 (1.6592)	Accuracy 37.500 (32.225)
Epoch: [12][150/292]	Loss 1.5906 (1.6596)	Accuracy 34.375 (32.078)
Epoch: [12][160/292]	Loss 1.6634 (1.6537)	Accuracy 34.375 (32.356)
Epoch: [12][170/292]	Loss 1.6397 (1.6550)	Accuracy 31.250 (32.036)
Epoch: [12][180/292]	Loss 1.7366 (1.6541)	Accuracy 31.250 (32.182)
Epoch: [12][190/292]	Loss 1.9231 (1.6556)	Accuracy 25.000 (32.199)
Epoch: [12][200/292]	Loss 1.5345 (1.6533)	Accuracy 31.250 (32.198)
Epoch: [12][210/292]	Loss 1.5451 (1.6507)	Accuracy 46.875 (32.361)
Epoch: [12][220/292]	Loss 1.5219 (1.6502)	Accuracy 34.375 (32.494)
Epoch: [12][230/292]	Loss 1.8822 (1.6520)	Accuracy 12.500 (32.535)
Epoch: [12][240/292]	Loss 1.6660 (1.6523)	Accuracy 31.250 (32.391)
Epoch: [12][250/292]	Loss 1.4094 (1.6498)	Accuracy 46.875 (32.669)
Epoch: [12][260/292]	Loss 1.6163 (1.6513)	Accuracy 37.500 (32.663)
Epoch: [12][270/292]	Loss 1.5735 (1.6512)	Accuracy 37.500 (32.795)
Epoch: [12][280/292]	Loss 1.6276 (1.6504)	Accuracy 43.750 (32.863)
Epoch: [12][290/292]	Loss 1.6090 (1.6500)	Accuracy 25.000 (32.882)
Test: [ 0/74]	Loss 1.6772 (1.6772)	Accuracy 43.750 (43.750)
Test: [10/74]	Loss 1.6932 (1.6933)	Accuracy 31.250 (28.693)
Test: [20/74]	Loss 1.8136 (1.7203)	Accuracy 21.875 (28.423)
Test: [30/74]	Loss 1.6101 (1.7322)	Accuracy 46.875 (27.419)
Test: [40/74]	Loss 1.8748 (1.7301)	Accuracy 15.625 (27.058)
Test: [50/74]	Loss 1.8103 (1.7386)	Accuracy 15.625 (26.716)
Test: [60/74]	Loss 1.6728 (1.7344)	Accuracy 34.375 (26.947)
Test: [70/74]	Loss 1.6456 (1.7325)	Accuracy 21.875 (26.673)
Current Accuracy: 27.467
The best accuracy: 32.7210578918457
An epoch time: {:.1f}s201.96744298934937
********************13********************
Current learning rate: 0.01
Epoch: [13][  0/292]	Loss 1.5897 (1.5897)	Accuracy 46.875 (46.875)
Epoch: [13][ 10/292]	Loss 1.6223 (1.6723)	Accuracy 40.625 (31.250)
Epoch: [13][ 20/292]	Loss 1.4629 (1.6421)	Accuracy 46.875 (33.929)
Epoch: [13][ 30/292]	Loss 1.4975 (1.6322)	Accuracy 40.625 (35.181)
Epoch: [13][ 40/292]	Loss 1.5948 (1.6393)	Accuracy 31.250 (33.918)
Epoch: [13][ 50/292]	Loss 1.5585 (1.6425)	Accuracy 31.250 (33.395)
Epoch: [13][ 60/292]	Loss 1.6201 (1.6485)	Accuracy 34.375 (33.504)
Epoch: [13][ 70/292]	Loss 1.7167 (1.6461)	Accuracy 28.125 (33.231)
Epoch: [13][ 80/292]	Loss 1.6327 (1.6439)	Accuracy 37.500 (33.449)
Epoch: [13][ 90/292]	Loss 1.6219 (1.6449)	Accuracy 31.250 (33.173)
Epoch: [13][100/292]	Loss 1.6669 (1.6532)	Accuracy 40.625 (32.766)
Epoch: [13][110/292]	Loss 1.6309 (1.6504)	Accuracy 34.375 (33.024)
Epoch: [13][120/292]	Loss 1.8775 (1.6440)	Accuracy 18.750 (33.239)
Epoch: [13][130/292]	Loss 1.9726 (1.6454)	Accuracy 21.875 (33.278)
Epoch: [13][140/292]	Loss 1.4814 (1.6433)	Accuracy 34.375 (33.045)
Epoch: [13][150/292]	Loss 1.6406 (1.6450)	Accuracy 34.375 (32.533)
Epoch: [13][160/292]	Loss 1.5781 (1.6433)	Accuracy 37.500 (32.919)
Epoch: [13][170/292]	Loss 1.8405 (1.6471)	Accuracy 18.750 (32.749)
Epoch: [13][180/292]	Loss 1.7107 (1.6471)	Accuracy 34.375 (32.821)
Epoch: [13][190/292]	Loss 1.6201 (1.6437)	Accuracy 25.000 (32.886)
Epoch: [13][200/292]	Loss 1.6946 (1.6425)	Accuracy 31.250 (32.991)
Epoch: [13][210/292]	Loss 1.4899 (1.6419)	Accuracy 40.625 (33.205)
Epoch: [13][220/292]	Loss 1.5339 (1.6414)	Accuracy 40.625 (33.230)
Epoch: [13][230/292]	Loss 1.7706 (1.6431)	Accuracy 28.125 (33.022)
Epoch: [13][240/292]	Loss 1.5362 (1.6452)	Accuracy 50.000 (33.078)
Epoch: [13][250/292]	Loss 1.5394 (1.6453)	Accuracy 40.625 (33.030)
Epoch: [13][260/292]	Loss 1.5411 (1.6457)	Accuracy 34.375 (32.962)
Epoch: [13][270/292]	Loss 1.7135 (1.6471)	Accuracy 28.125 (32.934)
Epoch: [13][280/292]	Loss 1.4394 (1.6465)	Accuracy 43.750 (33.018)
Epoch: [13][290/292]	Loss 1.8376 (1.6455)	Accuracy 25.000 (33.086)
Test: [ 0/74]	Loss 1.5295 (1.5295)	Accuracy 34.375 (34.375)
Test: [10/74]	Loss 1.6116 (1.5735)	Accuracy 34.375 (39.489)
Test: [20/74]	Loss 1.6182 (1.6200)	Accuracy 31.250 (35.565)
Test: [30/74]	Loss 1.5940 (1.6667)	Accuracy 43.750 (34.073)
Test: [40/74]	Loss 1.8814 (1.6605)	Accuracy 21.875 (33.765)
Test: [50/74]	Loss 1.7665 (1.6688)	Accuracy 25.000 (33.333)
Test: [60/74]	Loss 1.4911 (1.6638)	Accuracy 34.375 (32.838)
Test: [70/74]	Loss 1.4276 (1.6536)	Accuracy 37.500 (32.438)
Current Accuracy: 33.575
The best accuracy: 33.57539367675781
An epoch time: {:.1f}s201.42691659927368
********************14********************
Current learning rate: 0.01
Epoch: [14][  0/292]	Loss 1.6809 (1.6809)	Accuracy 31.250 (31.250)
Epoch: [14][ 10/292]	Loss 1.5391 (1.6171)	Accuracy 34.375 (34.375)
Epoch: [14][ 20/292]	Loss 1.6829 (1.6294)	Accuracy 15.625 (34.673)
Epoch: [14][ 30/292]	Loss 1.7331 (1.6329)	Accuracy 21.875 (34.778)
Epoch: [14][ 40/292]	Loss 1.6411 (1.6303)	Accuracy 25.000 (33.994)
Epoch: [14][ 50/292]	Loss 1.7822 (1.6461)	Accuracy 21.875 (34.375)
Epoch: [14][ 60/292]	Loss 1.7737 (1.6553)	Accuracy 21.875 (33.811)
Epoch: [14][ 70/292]	Loss 1.7444 (1.6616)	Accuracy 15.625 (33.363)
Epoch: [14][ 80/292]	Loss 1.7131 (1.6608)	Accuracy 28.125 (33.410)
Epoch: [14][ 90/292]	Loss 1.5574 (1.6508)	Accuracy 34.375 (33.482)
Epoch: [14][100/292]	Loss 1.5576 (1.6470)	Accuracy 37.500 (33.323)
Epoch: [14][110/292]	Loss 1.6284 (1.6392)	Accuracy 40.625 (33.699)
Epoch: [14][120/292]	Loss 1.5465 (1.6364)	Accuracy 37.500 (33.936)
Epoch: [14][130/292]	Loss 1.4575 (1.6330)	Accuracy 46.875 (34.232)
Epoch: [14][140/292]	Loss 1.5217 (1.6322)	Accuracy 34.375 (34.131)
Epoch: [14][150/292]	Loss 1.9656 (1.6326)	Accuracy 21.875 (34.023)
Epoch: [14][160/292]	Loss 1.6094 (1.6371)	Accuracy 40.625 (34.064)
Epoch: [14][170/292]	Loss 1.5845 (1.6331)	Accuracy 34.375 (34.448)
Epoch: [14][180/292]	Loss 1.4968 (1.6299)	Accuracy 37.500 (34.582)
Epoch: [14][190/292]	Loss 1.6281 (1.6302)	Accuracy 28.125 (34.473)
Epoch: [14][200/292]	Loss 1.6875 (1.6325)	Accuracy 25.000 (34.282)
Epoch: [14][210/292]	Loss 1.6922 (1.6346)	Accuracy 40.625 (34.286)
Epoch: [14][220/292]	Loss 1.6060 (1.6354)	Accuracy 37.500 (34.191)
Epoch: [14][230/292]	Loss 1.7062 (1.6352)	Accuracy 21.875 (34.186)
Epoch: [14][240/292]	Loss 1.6089 (1.6347)	Accuracy 28.125 (34.219)
Epoch: [14][250/292]	Loss 1.5267 (1.6360)	Accuracy 50.000 (34.126)
Epoch: [14][260/292]	Loss 1.6387 (1.6339)	Accuracy 34.375 (34.339)
Epoch: [14][270/292]	Loss 1.6836 (1.6355)	Accuracy 34.375 (34.363)
Epoch: [14][280/292]	Loss 1.5891 (1.6317)	Accuracy 25.000 (34.475)
Epoch: [14][290/292]	Loss 1.7595 (1.6324)	Accuracy 28.125 (34.375)
Test: [ 0/74]	Loss 1.5908 (1.5908)	Accuracy 34.375 (34.375)
Test: [10/74]	Loss 1.5800 (1.5291)	Accuracy 31.250 (38.068)
Test: [20/74]	Loss 1.6252 (1.5707)	Accuracy 25.000 (37.500)
Test: [30/74]	Loss 1.6294 (1.5973)	Accuracy 37.500 (35.685)
Test: [40/74]	Loss 1.6360 (1.5912)	Accuracy 34.375 (35.366)
Test: [50/74]	Loss 1.6842 (1.6011)	Accuracy 37.500 (35.294)
Test: [60/74]	Loss 1.3687 (1.5916)	Accuracy 46.875 (35.861)
Test: [70/74]	Loss 1.7438 (1.5884)	Accuracy 15.625 (35.211)
Current Accuracy: 34.814
The best accuracy: 34.81418228149414
An epoch time: {:.1f}s195.38058614730835
********************15********************
Current learning rate: 0.01
Epoch: [15][  0/292]	Loss 1.6382 (1.6382)	Accuracy 31.250 (31.250)
Epoch: [15][ 10/292]	Loss 1.5794 (1.5905)	Accuracy 34.375 (34.943)
Epoch: [15][ 20/292]	Loss 1.6139 (1.6039)	Accuracy 40.625 (35.417)
Epoch: [15][ 30/292]	Loss 1.5763 (1.5988)	Accuracy 40.625 (35.786)
Epoch: [15][ 40/292]	Loss 1.6482 (1.6104)	Accuracy 37.500 (35.899)
Epoch: [15][ 50/292]	Loss 1.7923 (1.6126)	Accuracy 21.875 (35.478)
Epoch: [15][ 60/292]	Loss 1.6627 (1.6233)	Accuracy 28.125 (34.939)
Epoch: [15][ 70/292]	Loss 1.4221 (1.6230)	Accuracy 43.750 (34.991)
Epoch: [15][ 80/292]	Loss 1.8649 (1.6198)	Accuracy 31.250 (35.532)
Epoch: [15][ 90/292]	Loss 1.6337 (1.6198)	Accuracy 37.500 (35.440)
Epoch: [15][100/292]	Loss 1.4861 (1.6173)	Accuracy 46.875 (35.613)
Epoch: [15][110/292]	Loss 1.5388 (1.6220)	Accuracy 37.500 (35.163)
Epoch: [15][120/292]	Loss 1.3765 (1.6187)	Accuracy 43.750 (35.279)
Epoch: [15][130/292]	Loss 1.6529 (1.6186)	Accuracy 43.750 (35.496)
Epoch: [15][140/292]	Loss 1.7875 (1.6148)	Accuracy 25.000 (35.572)
Epoch: [15][150/292]	Loss 1.5881 (1.6189)	Accuracy 28.125 (35.327)
Epoch: [15][160/292]	Loss 1.5715 (1.6167)	Accuracy 31.250 (35.384)
Epoch: [15][170/292]	Loss 1.5872 (1.6155)	Accuracy 28.125 (35.417)
Epoch: [15][180/292]	Loss 1.6218 (1.6183)	Accuracy 28.125 (35.048)
Epoch: [15][190/292]	Loss 1.5952 (1.6155)	Accuracy 31.250 (35.259)
Epoch: [15][200/292]	Loss 1.4870 (1.6119)	Accuracy 46.875 (35.277)
Epoch: [15][210/292]	Loss 1.8513 (1.6143)	Accuracy 31.250 (35.145)
Epoch: [15][220/292]	Loss 1.4337 (1.6165)	Accuracy 40.625 (35.025)
Epoch: [15][230/292]	Loss 1.6671 (1.6163)	Accuracy 28.125 (35.038)
Epoch: [15][240/292]	Loss 1.7588 (1.6158)	Accuracy 25.000 (35.062)
